"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.429687996E0,1.197100803E-2,2.873042040E-2,9.811438560E0,9.811487928E0
6.434723435E0,2.154781483E-2,-9.576806799E-3,9.821015358E0,9.821043666E0
6.439758875E0,-7.182605099E-3,-7.661445439E-2,9.907206535E0,9.907505372E0
6.444794314E0,5.985504389E-2,-1.915361360E-2,9.859322548E0,9.859522838E0
6.449799235E0,5.985504389E-2,-1.053448766E-1,9.782708168E0,9.783458451E0
6.454834674E0,-1.675941236E-2,-3.830722719E-2,9.840168953E0,9.840257788E0
6.459870114E0,6.943184882E-2,-9.576806799E-3,9.763554573E0,9.763806143E0
6.464905553E0,8.858546615E-2,9.576806799E-3,9.840168953E0,9.840572347E0
6.469940993E0,3.112462163E-2,-3.830722719E-2,9.859322548E0,9.859446094E0
6.474945914E0,5.985504389E-2,-8.619125932E-2,9.859322548E0,9.859880966E0
6.479981354E0,1.077390760E-1,-5.746084079E-2,9.801861763E0,9.802622276E0
6.485016792E0,6.943184882E-2,-9.576806799E-3,9.859322548E0,9.859571674E0
6.490052231E0,2.154781483E-2,-6.703764945E-2,9.840168953E0,9.840420894E0
6.495087671E0,-3.591302410E-2,-9.576806799E-3,9.763554573E0,9.763625319E0
6.500092593E0,5.985504389E-2,-1.053448766E-1,9.744400978E0,9.745154211E0
6.505128032E0,2.154781483E-2,-9.576806799E-3,9.821015358E0,9.821043666E0
6.510163471E0,4.070143029E-2,-2.873042040E-2,9.782708168E0,9.782835026E0
6.515198911E0,1.173158810E-1,0.000000000E0,9.801861763E0,9.802563799E0
6.520203832E0,9.816227108E-2,-2.873042040E-2,9.849745750E0,9.850276779E0
6.525239271E0,4.070143029E-2,-3.830722719E-2,9.792284966E0,9.792444480E0
6.530274710E0,5.027823523E-2,-1.244984865E-1,9.725247383E0,9.726174193E0
6.535310150E0,1.197100803E-2,-4.788403213E-2,9.782708168E0,9.782832682E0
6.540345589E0,5.985504389E-2,-2.873042040E-2,9.782708168E0,9.782933464E0
6.545350510E0,1.364694983E-1,-3.830722719E-2,9.801861763E0,9.802886585E0
6.550385949E0,5.027823523E-2,-7.661445439E-2,9.801861763E0,9.802290125E0
6.555421389E0,5.985504389E-2,-8.619125932E-2,9.859322548E0,9.859880966E0
6.560456828E0,-5.506663769E-2,-8.619125932E-2,9.830592155E0,9.831124218E0
6.565461750E0,4.070143029E-2,-8.619125932E-2,9.773131371E0,9.773596182E0
6.570497189E0,5.985504389E-2,-4.788403213E-2,9.811438560E0,9.811737977E0
6.575532629E0,8.858546615E-2,9.576806799E-3,9.830592155E0,9.830995943E0
6.580568068E0,4.070143029E-2,-9.576806426E-2,9.811438560E0,9.811990356E0
6.585603507E0,2.154781483E-2,-1.149216816E-1,9.878476143E0,9.879168093E0
6.590608428E0,-4.548983276E-2,-1.244984865E-1,9.840168953E0,9.841061641E0
6.595643868E0,6.943184882E-2,-1.915361360E-2,9.849745750E0,9.850009086E0
6.600679307E0,4.070143029E-2,2.873042040E-2,9.763554573E0,9.763681680E0
6.605714747E0,-7.182605099E-3,-6.703764945E-2,9.706093788E0,9.706327949E0
6.610750186E0,5.027823523E-2,-2.873042040E-2,9.734824181E0,9.734996413E0
6.615755107E0,-1.675941236E-2,-2.873042040E-2,9.897629738E0,9.897685626E0
6.620790546E0,5.027823523E-2,-2.873042040E-2,9.878476143E0,9.878645871E0
6.625825986E0,5.027823523E-2,-2.873042040E-2,9.878476143E0,9.878645871E0
6.630861425E0,5.027823523E-2,-3.830722719E-2,9.801861763E0,9.802065566E0
6.635896864E0,5.027823523E-2,-8.619125932E-2,9.753977776E0,9.754488161E0
6.640901786E0,8.858546615E-2,-6.703764945E-2,9.696516991E0,9.697153355E0
6.645937225E0,7.900865376E-2,-1.915361360E-2,9.744400978E0,9.744740102E0
6.650972664E0,-2.633621916E-2,0.000000000E0,9.792284966E0,9.792320381E0
6.656008103E0,3.112462163E-2,-1.915361360E-2,9.849745750E0,9.849813549E0
6.661043543E0,4.070143029E-2,-7.661445439E-2,9.830592155E0,9.830974952E0
6.666048465E0,1.556231081E-1,-4.788403213E-2,9.801861763E0,9.803214037E0
6.671083904E0,6.943184882E-2,-4.788403213E-2,9.792284966E0,9.792648187E0
6.676119343E0,6.943184882E-2,-9.576806799E-3,9.725247383E0,9.725499944E0
6.681154783E0,4.070143029E-2,-1.915361360E-2,9.753977776E0,9.754081500E0
6.686159704E0,5.027823523E-2,-2.873042040E-2,9.821015358E0,9.821186079E0
6.691195143E0,7.900865376E-2,2.873042040E-2,9.840168953E0,9.840528077E0
6.696230582E0,-2.633621916E-2,-1.244984865E-1,9.926360130E0,9.927175777E0
6.701266022E0,1.197100803E-2,-1.915361360E-2,9.840168953E0,9.840194876E0
6.706301461E0,2.394201700E-3,9.576806799E-3,9.744400978E0,9.744405978E0
6.711306382E0,2.394201700E-3,4.788403213E-2,9.763554573E0,9.763672286E0
6.716341821E0,5.985504389E-2,0.000000000E0,9.811438560E0,9.811621133E0
6.721377261E0,-1.675941236E-2,9.576806799E-3,9.821015358E0,9.821034327E0
6.726412700E0,6.943184882E-2,-6.703764945E-2,9.859322548E0,9.859794923E0
6.731417622E0,-1.675941236E-2,-4.788403213E-2,9.926360130E0,9.926489772E0
6.736453061E0,2.394201700E-3,-8.619125932E-2,9.830592155E0,9.830970287E0
6.741488501E0,5.027823523E-2,4.788403213E-2,9.821015358E0,9.821260787E0
6.746523939E0,-7.422025502E-2,-4.788403213E-2,9.792284966E0,9.792683308E0
6.751559378E0,4.070143029E-2,-2.873042040E-2,9.773131371E0,9.773258353E0
6.756564300E0,5.985504389E-2,0.000000000E0,9.773131371E0,9.773314658E0
6.761599740E0,4.070143029E-2,3.830722719E-2,9.888052940E0,9.888210910E0
6.766635179E0,3.112462163E-2,0.000000000E0,9.840168953E0,9.840218177E0
6.771670618E0,5.027823523E-2,-6.703764945E-2,9.897629738E0,9.897984460E0
6.776706058E0,-2.633621916E-2,1.915361360E-2,9.801861763E0,9.801915858E0
6.781710979E0,5.027823523E-2,0.000000000E0,9.773131371E0,9.773260699E0
6.786746418E0,2.394201700E-3,-3.830722719E-2,9.773131371E0,9.773206739E0
6.791781857E0,5.985504389E-2,-8.619125932E-2,9.792284966E0,9.792847206E0
6.796817297E0,7.900865376E-2,9.576806799E-3,9.821015358E0,9.821337829E0
6.801822219E0,5.027823523E-2,-3.830722719E-2,9.821015358E0,9.821218764E0
6.806857658E0,3.112462163E-2,-2.873042040E-2,9.840168953E0,9.840260119E0
6.811893096E0,7.900865376E-2,9.576806799E-3,9.734824181E0,9.735149506E0
6.816928536E0,-2.633621916E-2,1.915361360E-2,9.734824181E0,9.734878648E0
6.821963975E0,-3.591302410E-2,-1.053448766E-1,9.677363396E0,9.678003388E0
6.826968897E0,6.943184882E-2,2.873042040E-2,9.830592155E0,9.830879327E0
6.832004336E0,7.900865376E-2,-6.703764945E-2,9.811438560E0,9.811985683E0
6.837039776E0,4.070143029E-2,2.873042040E-2,9.868899345E0,9.869025095E0
6.842075215E0,1.268926859E-1,0.000000000E0,9.811438560E0,9.812259086E0
6.847110654E0,2.154781483E-2,-3.830722719E-2,9.801861763E0,9.801960303E0
6.852115575E0,-2.633621916E-2,-1.915361360E-2,9.811438560E0,9.811492602E0
6.857151015E0,2.154781483E-2,2.873042040E-2,9.801861763E0,9.801927554E0
6.862186454E0,-2.633621916E-2,9.576806799E-3,9.792284966E0,9.792325064E0
6.867221894E0,6.943184882E-2,-9.576806799E-3,9.840168953E0,9.840418564E0
6.872257333E0,5.985504389E-2,-3.830722719E-2,9.888052940E0,9.888308299E0
6.877262254E0,8.858546615E-2,-2.873042040E-2,9.830592155E0,9.831033259E0
6.882297693E0,1.173158810E-1,1.915361360E-2,9.888052940E0,9.888767407E0
6.887333133E0,6.943184882E-2,-2.873042040E-2,9.763554573E0,9.763843716E0
6.892368572E0,4.070143029E-2,0.000000000E0,9.801861763E0,9.801946267E0
6.897404011E0,1.197100803E-2,-5.746084079E-2,9.792284966E0,9.792460870E0
6.902408933E0,2.154781483E-2,-2.873042040E-2,9.878476143E0,9.878541423E0
6.907444373E0,-7.182605099E-3,-8.619125932E-2,9.897629738E0,9.898007625E0
6.912479811E0,6.943184882E-2,-2.873042040E-2,9.859322548E0,9.859608883E0
6.917515250E0,8.858546615E-2,-1.915361360E-2,9.763554573E0,9.763975223E0
6.922550690E0,7.900865376E-2,-4.788403213E-2,9.773131371E0,9.773568030E0
6.927555611E0,-1.675941236E-2,-3.830722719E-2,9.782708168E0,9.782797525E0
6.932591051E0,-3.591302410E-2,-1.915361360E-2,9.725247383E0,9.725332553E0
6.937626490E0,-1.675941236E-2,-6.703764945E-2,9.782708168E0,9.782952214E0
6.942661930E0,6.943184882E-2,0.000000000E0,9.849745750E0,9.849990463E0
6.947666850E0,5.027823523E-2,0.000000000E0,9.821015358E0,9.821144056E0
6.952702290E0,-7.182605099E-3,-2.873042040E-2,9.821015358E0,9.821060008E0
6.957737729E0,1.197100803E-2,0.000000000E0,9.811438560E0,9.811445863E0
6.962773169E0,2.394201700E-3,-4.788403213E-2,9.801861763E0,9.801979016E0
6.967808608E0,5.027823523E-2,0.000000000E0,9.734824181E0,9.734954018E0
6.972813530E0,6.943184882E-2,-2.873042040E-2,9.734824181E0,9.735114177E0
6.977848968E0,6.943184882E-2,-1.915361360E-2,9.897629738E0,9.897891799E0
6.982884408E0,5.985504389E-2,-7.661445439E-2,9.763554573E0,9.764038627E0
6.987919847E0,9.816227108E-2,-7.661445439E-2,9.782708168E0,9.783500637E0
6.992955286E0,3.112462163E-2,1.915361360E-2,9.715670586E0,9.715739320E0
6.997960208E0,-7.182605099E-3,-3.830722719E-2,9.744400978E0,9.744478922E0
7.002995648E0,4.070143029E-2,-3.830722719E-2,9.782708168E0,9.782867839E0
7.008031087E0,3.112462163E-2,-9.576806799E-3,9.763554573E0,9.763608880E0
7.013066525E0,1.364694983E-1,-2.873042040E-2,9.821015358E0,9.822005499E0
7.018071447E0,7.900865376E-2,-9.576806426E-2,9.888052940E0,9.888832330E0
7.023106887E0,1.173158810E-1,9.576806799E-3,9.821015358E0,9.821720694E0
7.028142326E0,4.070143029E-2,-6.703764945E-2,9.821015358E0,9.821328490E0
7.033177765E0,2.154781483E-2,5.746084079E-2,9.801861763E0,9.802053870E0
7.038213205E0,2.154781483E-2,-1.915361360E-2,9.811438560E0,9.811480918E0
7.043218126E0,5.027823523E-2,-6.703764945E-2,9.801861763E0,9.802219951E0
7.048253565E0,7.900865376E-2,-4.788403213E-2,9.840168953E0,9.840602638E0
7.053289004E0,3.112462163E-2,-1.915361360E-2,9.926360130E0,9.926427406E0
7.058324444E0,-7.182605099E-3,-7.661445439E-2,9.821015358E0,9.821316817E0
7.063359883E0,2.154781483E-2,-4.788403213E-2,9.811438560E0,9.811579068E0
7.068364805E0,-2.633621916E-2,0.000000000E0,9.753977776E0,9.754013330E0
7.073400244E0,3.112462163E-2,-7.661445439E-2,9.773131371E0,9.773481227E0
7.078435683E0,5.027823523E-2,1.915361360E-2,9.763554573E0,9.763702815E0
7.083471122E0,8.858546615E-2,-5.746084079E-2,9.868899345E0,9.869464191E0
7.088506562E0,-7.182605099E-3,-1.053448766E-1,9.782708168E0,9.783277990E0
7.093511483E0,-7.182605099E-3,0.000000000E0,9.801861763E0,9.801864395E0
7.098546923E0,4.070143029E-2,-2.873042040E-2,9.773131371E0,9.773258353E0
7.103582362E0,-1.675941236E-2,-1.915361360E-2,9.821015358E0,9.821048335E0
7.108617802E0,-2.633621916E-2,-9.576806426E-2,9.830592155E0,9.831093899E0
7.113653240E0,7.900865376E-2,-5.746084079E-2,9.753977776E0,9.754467006E0
7.118658162E0,9.816227108E-2,-2.873042040E-2,9.849745750E0,9.850276779E0
7.123693601E0,5.027823523E-2,-4.788403213E-2,9.821015358E0,9.821260787E0
7.128729040E0,3.112462163E-2,-1.149216816E-1,9.811438560E0,9.812160942E0
7.133764480E0,1.197100803E-2,-3.830722719E-2,9.744400978E0,9.744483628E0
7.138769401E0,2.154781483E-2,-7.661445439E-2,9.696516991E0,9.696843602E0
7.143804840E0,5.027823523E-2,3.830722719E-2,9.763554573E0,9.763759176E0
7.148840279E0,-7.182605099E-3,-3.830722719E-2,9.782708168E0,9.782785806E0
7.153875719E0,7.900865376E-2,9.576806799E-3,9.830592155E0,9.830914312E0
7.158911158E0,5.027823523E-2,-5.746084079E-2,9.868899345E0,9.869194696E0
7.163916080E0,7.900865376E-2,-6.703764945E-2,9.849745750E0,9.850290745E0
7.168951519E0,8.858546615E-2,-7.661445439E-2,9.792284966E0,9.792985347E0
7.173986959E0,2.154781483E-2,0.000000000E0,9.753977776E0,9.754001577E0
7.179022397E0,-7.182605099E-3,3.830722719E-2,9.734824181E0,9.734902201E0
7.184057837E0,4.070143029E-2,-7.661445439E-2,9.753977776E0,9.754363579E0
7.189062758E0,7.900865376E-2,-1.915361360E-2,9.859322548E0,9.859657719E0
7.194098198E0,9.816227108E-2,0.000000000E0,9.821015358E0,9.821505918E0
7.199133637E0,6.943184882E-2,-2.873042040E-2,9.792284966E0,9.792573261E0
7.204169077E0,-1.675941236E-2,9.576806799E-3,9.763554573E0,9.763573654E0
7.209204516E0,2.154781483E-2,6.703764945E-2,9.830592155E0,9.830844342E0
7.214209437E0,-1.675941236E-2,1.915361360E-2,9.658209801E0,9.658243334E0
7.219244876E0,5.027823523E-2,-9.576806799E-3,9.696516991E0,9.696652070E0
7.224280316E0,5.027823523E-2,-8.619125932E-2,9.725247383E0,9.725759276E0
7.229315755E0,7.900865376E-2,2.873042040E-2,9.897629738E0,9.897986777E0
7.234320677E0,4.070143029E-2,9.576806799E-3,9.811438560E0,9.811527656E0
7.239356115E0,4.070143029E-2,-6.703764945E-2,9.840168953E0,9.840481476E0
7.244391555E0,5.027823523E-2,-6.703764945E-2,9.773131371E0,9.773490612E0
7.249426994E0,-7.422025502E-2,-6.703764945E-2,9.763554573E0,9.764066806E0
7.254462433E0,4.070143029E-2,-4.788403213E-2,9.773131371E0,9.773333427E0
7.259467355E0,1.843535304E-1,3.830722719E-2,9.763554573E0,9.765370017E0
7.264502795E0,3.112462163E-2,2.873042040E-2,9.859322548E0,9.859413536E0
7.269538234E0,6.943184882E-2,-9.576806426E-2,9.897629738E0,9.898336564E0
7.274573673E0,2.394201700E-3,-9.576806799E-3,9.840168953E0,9.840173904E0
7.279578594E0,5.985504389E-2,9.576806799E-3,9.821015358E0,9.821202421E0
7.284614034E0,4.070143029E-2,-1.053448766E-1,9.830592155E0,9.831240831E0
7.289649473E0,5.027823523E-2,2.873042040E-2,9.753977776E0,9.754149670E0
7.294684912E0,5.985504389E-2,-3.830722719E-2,9.830592155E0,9.830849007E0
7.299689834E0,6.943184882E-2,-1.915361360E-2,9.878476143E0,9.878738712E0
7.304725273E0,9.816227108E-2,-1.915361360E-2,9.868899345E0,9.869406111E0
7.309760712E0,7.900865376E-2,-7.661445439E-2,9.830592155E0,9.831208180E0
7.314796151E0,4.070143029E-2,-6.703764945E-2,9.840168953E0,9.840481476E0
7.319831591E0,2.394201700E-3,-5.746084079E-2,9.773131371E0,9.773300582E0
7.324836513E0,-1.675941236E-2,-1.915361360E-2,9.753977776E0,9.754010979E0
7.329871952E0,5.985504389E-2,-6.703764945E-2,9.725247383E0,9.725662617E0
7.334907391E0,5.027823523E-2,9.576806799E-3,9.849745750E0,9.849878728E0
7.339942831E0,4.070143029E-2,1.915361360E-2,9.821015358E0,9.821118375E0
7.344947752E0,2.394201700E-3,-5.746084079E-2,9.878476143E0,9.878643550E0
7.349983191E0,5.985504389E-2,-4.788403213E-2,9.811438560E0,9.811737977E0
7.355018630E0,5.027823523E-2,-9.576806799E-3,9.801861763E0,9.801995391E0
7.360054070E0,4.070143029E-2,-1.915361360E-2,9.801861763E0,9.801964981E0
7.365089509E0,1.077390760E-1,-6.703764945E-2,9.773131371E0,9.773955112E0
7.370094430E0,3.112462163E-2,-8.619125932E-2,9.811438560E0,9.811866504E0
7.375129869E0,1.651999205E-1,1.915361360E-2,9.840168953E0,9.841574208E0
7.380165309E0,3.112462163E-2,-6.703764945E-2,9.888052940E0,9.888329168E0
7.385200748E0,4.070143029E-2,-2.873042040E-2,9.763554573E0,9.763681680E0
7.390205670E0,1.197100803E-2,-6.703764945E-2,9.773131371E0,9.773368618E0
7.395241109E0,-2.633621916E-2,-5.746084079E-2,9.753977776E0,9.754182579E0
7.400276549E0,5.027823523E-2,-1.915361360E-2,9.706093788E0,9.706242908E0
7.405311987E0,1.077390760E-1,1.915361360E-2,9.811438560E0,9.812048777E0
7.410316909E0,-7.182605099E-3,0.000000000E0,9.888052940E0,9.888055549E0
7.415352348E0,9.816227108E-2,0.000000000E0,9.849745750E0,9.850234879E0
7.420387788E0,4.070143029E-2,1.915361360E-2,9.830592155E0,9.830695072E0
7.425423227E0,1.197100803E-2,3.830722719E-2,9.773131371E0,9.773213777E0
7.430458666E0,5.985504389E-2,3.830722719E-2,9.658209801E0,9.658471236E0
7.435463587E0,5.027823523E-2,-3.830722719E-2,9.782708168E0,9.782912370E0
7.440499027E0,1.268926859E-1,-9.576806799E-3,9.897629738E0,9.898447752E0
7.445534466E0,7.900865376E-2,-9.576806799E-3,9.868899345E0,9.869220251E0
7.450569905E0,4.070143029E-2,0.000000000E0,9.849745750E0,9.849829844E0
7.455574827E0,7.900865376E-2,9.576806799E-3,9.801861763E0,9.802184864E0
7.460610267E0,5.985504389E-2,0.000000000E0,9.725247383E0,9.725431573E0
7.465645706E0,5.027823523E-2,3.830722719E-2,9.734824181E0,9.735029387E0
7.470681144E0,5.985504389E-2,9.576806799E-3,9.782708168E0,9.782895964E0
7.475716584E0,2.154781483E-2,-1.340752989E-1,9.830592155E0,9.831530024E0
7.480721506E0,5.985504389E-2,-9.576806799E-3,9.868899345E0,9.869085501E0
7.485756945E0,5.027823523E-2,-2.873042040E-2,9.849745750E0,9.849915974E0
7.490792384E0,5.985504389E-2,-6.703764945E-2,9.773131371E0,9.773544570E0
7.495827824E0,2.154781483E-2,-2.873042040E-2,9.744400978E0,9.744467157E0
7.500832745E0,3.112462163E-2,6.703764945E-2,9.706093788E0,9.706375194E0
7.505868184E0,2.154781483E-2,-4.788403213E-2,9.801861763E0,9.802002408E0
7.510903623E0,-1.675941236E-2,-1.244984865E-1,9.792284966E0,9.793090707E0
7.515939063E0,1.197100803E-2,-7.661445439E-2,9.830592155E0,9.830897986E0
7.520974502E0,4.070143029E-2,-9.576806426E-2,9.878476143E0,9.879024194E0
7.525979424E0,5.027823523E-2,-1.915361360E-2,9.849745750E0,9.849892695E0
7.531014862E0,6.943184882E-2,1.915361360E-2,9.744400978E0,9.744667160E0
7.536050302E0,5.985504389E-2,-5.746084079E-2,9.753977776E0,9.754330670E0
7.541085741E0,5.027823523E-2,3.830722719E-2,9.753977776E0,9.754182579E0
7.546121181E0,2.394201700E-3,-6.703764945E-2,9.821015358E0,9.821244445E0
7.551126102E0,5.985504389E-2,-6.703764945E-2,9.878476143E0,9.878884936E0
7.556161542E0,5.985504389E-2,9.576806799E-3,9.926360130E0,9.926545209E0
7.561196981E0,8.858546615E-2,-9.576806799E-3,9.897629738E0,9.898030790E0
7.566232420E0,4.070143029E-2,-2.873042040E-2,9.773131371E0,9.773258353E0
7.571237341E0,-6.464344263E-2,8.619125932E-2,9.744400978E0,9.744996569E0
7.576272781E0,2.394201700E-3,2.873042040E-2,9.811438560E0,9.811480918E0
7.581308220E0,1.197100803E-2,-6.703764945E-2,9.801861763E0,9.802098315E0
7.586343659E0,-2.633621916E-2,-1.053448766E-1,9.888052940E0,9.888649154E0
7.591379099E0,4.070143029E-2,-7.661445439E-2,9.878476143E0,9.878857084E0
7.596384020E0,5.027823523E-2,-7.661445439E-2,9.782708168E0,9.783137369E0
7.601419459E0,3.112462163E-2,-5.746084079E-2,9.782708168E0,9.782926433E0
7.606454898E0,-4.548983276E-2,-9.576806799E-3,9.706093788E0,9.706205111E0
7.611490338E0,2.154781483E-2,-6.703764945E-2,9.753977776E0,9.754231943E0
7.616495260E0,2.154781483E-2,-2.873042040E-2,9.801861763E0,9.801927554E0
7.621530699E0,2.154781483E-2,-4.788403213E-2,9.859322548E0,9.859462373E0
7.626566138E0,3.112462163E-2,-9.576806799E-3,9.811438560E0,9.811492602E0
7.631601577E0,1.197100803E-2,-9.576806426E-2,9.763554573E0,9.764031582E0
7.636637016E0,3.112462163E-2,-1.340752989E-1,9.782708168E0,9.783676407E0
7.641641938E0,5.027823523E-2,-9.576806799E-3,9.696516991E0,9.696652070E0
7.646677377E0,1.197100803E-2,-5.746084079E-2,9.763554573E0,9.763730996E0
7.651712817E0,2.394201700E-3,-1.915361360E-2,9.840168953E0,9.840187885E0
7.656748256E0,7.900865376E-2,-1.244984865E-1,9.792284966E0,9.793395075E0
7.661753177E0,5.027823523E-2,-1.053448766E-1,9.840168953E0,9.840861266E0
7.666788616E0,5.027823523E-2,-2.873042040E-2,9.773131371E0,9.773302928E0
7.671824056E0,1.077390760E-1,-6.703764945E-2,9.753977776E0,9.754803135E0
7.676859495E0,-2.633621916E-2,-2.873042040E-2,9.782708168E0,9.782785806E0
7.681864417E0,6.943184882E-2,-6.703764945E-2,9.753977776E0,9.754455253E0
7.686899856E0,-7.182605099E-3,-3.830722719E-2,9.849745750E0,9.849822860E0
7.691935296E0,4.070143029E-2,1.915361360E-2,9.801861763E0,9.801964981E0
7.696970734E0,5.985504389E-2,-7.661445439E-2,9.821015358E0,9.821496580E0
7.701975656E0,4.070143029E-2,0.000000000E0,9.830592155E0,9.830676413E0
7.707011095E0,5.027823523E-2,-1.915361360E-2,9.859322548E0,9.859469350E0
7.712046535E0,1.197100803E-2,0.000000000E0,9.773131371E0,9.773138702E0
7.717081974E0,1.197100803E-2,-5.746084079E-2,9.801861763E0,9.802037496E0
7.722117414E0,5.985504389E-2,2.873042040E-2,9.773131371E0,9.773356887E0
7.727122334E0,4.070143029E-2,-5.746084079E-2,9.859322548E0,9.859574000E0
7.732157774E0,1.077390760E-1,-5.746084079E-2,9.868899345E0,9.869654692E0
7.737193213E0,5.985504389E-2,-2.873042040E-2,9.897629738E0,9.897852418E0
7.742228653E0,-1.675941236E-2,-1.915361360E-2,9.744400978E0,9.744434214E0
7.747233574E0,3.112462163E-2,-7.661445439E-2,9.763554573E0,9.763904773E0
7.752269014E0,2.154781483E-2,-3.830722719E-2,9.773131371E0,9.773230200E0
7.757304453E0,-7.182605099E-3,-8.619125932E-2,9.849745750E0,9.850125475E0
7.762339892E0,1.077390760E-1,-1.915361360E-2,9.811438560E0,9.812048777E0
7.767344813E0,2.154781483E-2,-7.661445439E-2,9.821015358E0,9.821337829E0
7.772380253E0,4.070143029E-2,1.915361360E-2,9.830592155E0,9.830695072E0
7.777415692E0,8.858546615E-2,-1.915361360E-2,9.840168953E0,9.840586327E0
7.782451132E0,2.154781483E-2,9.576806799E-3,9.782708168E0,9.782736587E0
7.787456052E0,-1.675941236E-2,3.830722719E-2,9.734824181E0,9.734913977E0
7.792491492E0,4.070143029E-2,-2.873042040E-2,9.715670586E0,9.715798319E0
7.797526931E0,2.394201700E-3,-2.873042040E-2,9.830592155E0,9.830634430E0
7.802562370E0,4.070143029E-2,-1.915361360E-2,9.859322548E0,9.859425164E0
7.807597810E0,6.943184882E-2,-1.149216816E-1,9.868899345E0,9.869812666E0
7.812602732E0,2.394201700E-3,-1.915361360E-2,9.840168953E0,9.840187885E0
7.817638171E0,3.112462163E-2,-2.873042040E-2,9.811438560E0,9.811529993E0
7.822673609E0,-3.591302410E-2,-2.873042040E-2,9.801861763E0,9.801969659E0
7.827709049E0,-1.675941236E-2,-9.576806426E-2,9.763554573E0,9.764038627E0
7.832713971E0,5.027823523E-2,-5.746084079E-2,9.868899345E0,9.869194696E0
7.837749410E0,7.900865376E-2,-4.788403213E-2,9.821015358E0,9.821449888E0
7.842784849E0,6.943184882E-2,-7.661445439E-2,9.859322548E0,9.859864688E0
7.847820289E0,-1.675941236E-2,-1.915361360E-2,9.811438560E0,9.811471570E0
7.852855728E0,1.197100803E-2,4.788403213E-2,9.725247383E0,9.725372633E0
7.857860649E0,3.112462163E-2,-3.830722719E-2,9.792284966E0,9.792409358E0
7.862896088E0,3.112462163E-2,-1.244984865E-1,9.792284966E0,9.793125827E0
7.867931528E0,4.070143029E-2,-9.576806799E-3,9.782708168E0,9.782797525E0
7.872966967E0,1.197100803E-2,-9.576806426E-2,9.811438560E0,9.811913241E0
7.877971889E0,8.858546615E-2,-7.661445439E-2,9.811438560E0,9.812137575E0
7.883007328E0,-7.182605099E-3,-6.703764945E-2,9.792284966E0,9.792517066E0
7.888042767E0,4.070143029E-2,1.915361360E-2,9.725247383E0,9.725351414E0
7.893078206E0,1.197100803E-2,9.576806799E-3,9.734824181E0,9.734836252E0
7.898113646E0,5.027823523E-2,-9.576806799E-3,9.725247383E0,9.725382063E0
7.903118567E0,7.900865376E-2,-5.746084079E-2,9.782708168E0,9.783195961E0
7.908154007E0,4.070143029E-2,-1.053448766E-1,9.868899345E0,9.869545503E0
7.913189446E0,8.858546615E-2,-4.788403213E-2,9.840168953E0,9.840684188E0
7.918224886E0,3.112462163E-2,-8.619125932E-2,9.801861763E0,9.802290125E0
7.923229806E0,3.112462163E-2,-1.915361360E-2,9.801861763E0,9.801929893E0
7.928265246E0,5.027823523E-2,-4.788403213E-2,9.715670586E0,9.715918676E0
7.933300685E0,5.027823523E-2,-7.661445439E-2,9.782708168E0,9.783137369E0
7.938336125E0,5.027823523E-2,-2.873042040E-2,9.725247383E0,9.725419785E0
7.943371564E0,4.070143029E-2,-9.576806799E-3,9.849745750E0,9.849834500E0
7.948376486E0,5.027823523E-2,-6.703764945E-2,9.859322548E0,9.859678648E0
7.953411924E0,1.197100803E-2,6.703764945E-2,9.811438560E0,9.811674881E0
7.958447364E0,5.027823523E-2,-2.873042040E-2,9.849745750E0,9.849915974E0
7.963482803E0,8.858546615E-2,-1.915361360E-2,9.801861763E0,9.802280769E0
7.968487725E0,1.197100803E-2,-3.830722719E-2,9.792284966E0,9.792367211E0
7.973523164E0,5.985504389E-2,-2.873042040E-2,9.801861763E0,9.802086619E0
7.978558604E0,4.070143029E-2,-2.873042040E-2,9.811438560E0,9.811565047E0
7.983594043E0,1.197100803E-2,9.576806799E-3,9.878476143E0,9.878488038E0
7.988629481E0,2.154781483E-2,-6.703764945E-2,9.840168953E0,9.840420894E0
7.993634403E0,2.394201700E-3,-8.619125932E-2,9.878476143E0,9.878852442E0
7.998669843E0,2.154781483E-2,1.915361360E-2,9.792284966E0,9.792327405E0
8.003705282E0,-1.675941236E-2,9.576806799E-3,9.801861763E0,9.801880769E0
8.008740721E0,2.394201700E-3,-3.830722719E-2,9.801861763E0,9.801936910E0
8.013745642E0,2.154781483E-2,-7.661445439E-2,9.792284966E0,9.792608382E0
8.018781082E0,-1.675941236E-2,-7.661445439E-2,9.897629738E0,9.897940446E0
8.023816521E0,3.112462163E-2,-4.788403213E-2,9.811438560E0,9.811604774E0
8.028851960E0,6.943184882E-2,-1.915361360E-2,9.782708168E0,9.782973308E0
8.033887400E0,3.112462163E-2,-6.703764945E-2,9.734824181E0,9.735104756E0
8.038892321E0,-4.548983276E-2,-1.915361360E-2,9.801861763E0,9.801986034E0
8.043927761E0,-7.182605099E-3,-8.619125932E-2,9.677363396E0,9.677749884E0
8.048963200E0,1.197100803E-2,9.576806799E-3,9.830592155E0,9.830604109E0
8.053998639E0,1.077390760E-1,-1.819593310E-1,9.821015358E0,9.823291687E0
8.059003560E0,5.985504389E-2,-1.915361360E-2,9.782708168E0,9.782910027E0
